Name,File
Nat.forM,Init.Data.Nat.Control
leftMul,Mathlib.Algebra.Group.Defs
Std.TreeSet.Raw.getD,Std.Data.TreeSet.Raw.Basic
Lean.ensureNonAmbiguous,Lean.ResolveName
CategoryTheory.MorphismProperty.IsStableUnderColimitsOfShape.colimMap,Mathlib.CategoryTheory.MorphismProperty.Limits
Order.isSuccPrelimitRecOn,Mathlib.Order.SuccPred.Limit
of_not_imp,Mathlib.Logic.Basic
Fin.hIterate,Init.Data.Fin.Iterate
Std.DTreeMap.Internal.Impl.Const.get,Std.Data.DTreeMap.Internal.Queries
CircleDeg1Lift.forall_map_sub_of_Icc,Mathlib.Dynamics.Circle.RotationNumber.TranslationNumber
Mathlib.Tactic.CC.CCState.foldEqcM,Mathlib.Tactic.CC
Coheyting.boundary,Mathlib.Order.Heyting.Boundary
Finset.strongDownwardInductionOn,Mathlib.Data.Finset.Card
List.Vector.revCasesOn,Mathlib.Data.Vector.Snoc
Lean.findLocalDeclDependsOn,Lean.MetavarContext
Std.TreeSet.Raw.foldlM,Std.Data.TreeSet.Raw.Basic
MaximalFor.prop,Mathlib.Order.Defs.Unbundled
Std.TreeMap.Raw.getKeyGED,Std.Data.TreeMap.Raw.Basic
List.foldlM,Init.Data.List.Control
AddLocalization.rec,Mathlib.GroupTheory.MonoidLocalization.Basic
Batteries.RBSet.find!,Batteries.Data.RBMap.Basic
List.Pairwise.rel_getLast,Mathlib.Data.List.Pairwise
CategoryTheory.Presheaf.secondObj,Mathlib.CategoryTheory.Sites.Sheaf
Quotient.ind_fintype_pi,Mathlib.Data.Fintype.Quotient
Mathlib.Tactic.CC.CCState.foldEqc,Mathlib.Tactic.CC
Aesop.Frontend.RuleExpr.toRuleConfigs,Aesop.Frontend.RuleExpr
Ordnode.foldr,Mathlib.Data.Ordmap.Ordnode
Lean.Linter.collectMacroExpansions?,Lean.Linter.Util
limUnder,Mathlib.Topology.Defs.Filter
Lean.logAt,Lean.Log
Maximal.prop,Mathlib.Order.Defs.Unbundled
CategoryTheory.ObjectProperty.prop_of_mono,Mathlib.CategoryTheory.ObjectProperty.EpiMono
FixedDetMatrices.reduce_rec,Mathlib.LinearAlgebra.Matrix.FixedDetMatrices
CategoryTheory.Presheaf.firstObj,Mathlib.CategoryTheory.Sites.Sheaf
String.utf8InductionOn,Batteries.Data.String.Lemmas
Finset.Pi.empty,Mathlib.Data.Finset.Pi
Lean.SMap.foldStage2,Lean.Data.SMap
Vector.uget,Init.Data.Vector.Basic
Std.DHashMap.Const.insertManyIfNewUnit_ind,Std.Data.DHashMap.Lemmas
Array.eraseIdx.induct,Init.Data.Array.Basic
WithOne.unone,Mathlib.Algebra.Group.WithOne.Defs
QPF.Cofix.dest,Mathlib.Data.QPF.Univariate.Basic
Aesop.Rule.mapM,Aesop.Rule.Basic
SimpleGraph.Walk.getVert,Mathlib.Combinatorics.SimpleGraph.Walk
Quotient.liftOn',Mathlib.Data.Quot
Matrix.vecMulᵣ,Mathlib.Data.Matrix.Reflection
Lean.SMap.findD,Lean.Data.SMap
Lean.Meta.withAuxDecl,Lean.Meta.Basic
Finset.lcm,Mathlib.Algebra.GCDMonoid.Finset
Std.DHashMap.getKeyD,Std.Data.DHashMap.Basic
List.traverse,Batteries.Data.List.Basic
Aesop.isStatsCollectionEnabled,Aesop.Stats.Basic
Mathlib.Tactic.BicategoryLike.WhiskerRight.tgtM,Mathlib.Tactic.CategoryTheory.Coherence.Normalize
withShareCommon,Init.ShareCommon
Lean.Meta.ppOrigin,Lean.Meta.Tactic.Simp.SimpTheorems
FreeAddMagma.traverse,Mathlib.Algebra.Free
Lean.LocalContext.forM,Lean.LocalContext
WeierstrassCurve.Jacobian.addX,Mathlib.AlgebraicGeometry.EllipticCurve.Jacobian.Formula
AddCommGroup.DirectLimit.induction_on,Mathlib.Algebra.Colimit.Module
Lean.PrettyPrinter.Delaborator.SubExpr.descend,Lean.PrettyPrinter.Delaborator.SubExpr
List.partitionM.go,Init.Data.List.BasicAux
Finset.prodPiCons,Mathlib.Data.Finset.Insert
Monoid.CoprodI.Word.consRecOn,Mathlib.GroupTheory.CoprodI
VectorField.pullbackWithin,Mathlib.Analysis.Calculus.VectorField
iSup,Mathlib.Order.SetNotation
Lean.Meta.forEachExpr,Lean.Meta.ForEachExpr
WithZero.unzero,Mathlib.Algebra.Group.WithOne.Defs
Encodable.iUnion_decode₂_cases,Mathlib.Logic.Encodable.Lattice
Std.DTreeMap.Internal.Impl.Const.getD,Std.Data.DTreeMap.Internal.Queries
Function.FromTypes.uncurry,Mathlib.Data.Fin.Tuple.Curry
Std.DTreeMap.Raw.foldr,Std.Data.DTreeMap.Raw.Basic
SmoothBumpCovering.ind,Mathlib.Geometry.Manifold.PartitionOfUnity
Metric.forall_of_forall_mem_ball,Mathlib.Topology.MetricSpace.Pseudo.Defs
Std.TreeSet.Raw.atIdx!,Std.Data.TreeSet.Raw.Basic
Lean.Meta.withTrackingZetaDelta,Lean.Meta.Basic
Nat.prime_composite_induction,Mathlib.Data.Nat.Factorization.Induction
Lean.ShareCommon.ShareCommonM.run,Lean.Util.ShareCommon
Std.TreeMap.Raw.keyAtIdx!,Std.Data.TreeMap.Raw.Basic
WeakFEPair.Λ,Mathlib.NumberTheory.LSeries.AbstractFuncEq
Std.DTreeMap.Raw.Const.forInUncurried,Std.Data.DTreeMap.Raw.Basic
imp_intro,Init.Core
Order.Cofinal.above,Mathlib.Order.Ideal
Lean.Elab.throwAutoBoundImplicitLocal,Lean.Elab.Exception
Lean.Grind.nestedProof,Init.Grind.Util
WeierstrassCurve.Projective.addX,Mathlib.AlgebraicGeometry.EllipticCurve.Projective.Formula
Subarray.foldr,Init.Data.Array.Subarray
Nat.nth_mem_of_lt_card,Mathlib.Data.Nat.Nth
Std.HashMap.insertMany_ind,Std.Data.HashMap.Lemmas
arithFrobAt,Mathlib.RingTheory.Frobenius
of_decide_eq_true,Init.Prelude
cfcₙ_predicate,Mathlib.Analysis.CStarAlgebra.ContinuousFunctionalCalculus.NonUnital
Lean.getReducibilityStatus,Lean.ReducibilityAttrs
FDRep.character,Mathlib.RepresentationTheory.Character
ofAntisymmetrization,Mathlib.Order.Antisymmetrization
CategoryTheory.ComposableArrows.obj',Mathlib.CategoryTheory.ComposableArrows
Lean.NameTrie.foldMatchingM,Lean.Data.NameTrie
Set.Subsingleton.induction_on,Mathlib.Data.Set.Subsingleton
Filter.Eventually.self_of_nhdsSet,Mathlib.Topology.NhdsSet
PFun.fn,Mathlib.Data.PFun
Stream'.get,Mathlib.Data.Stream.Defs
CategoryTheory.HasSplitCoequalizer.coequalizerOfSplit,Mathlib.CategoryTheory.Limits.Shapes.SplitCoequalizer
Matrix.detp,Mathlib.LinearAlgebra.Matrix.SemiringInverse
Aesop.runInMetaState,Aesop.Util.Basic
Lean.localDeclDependsOnPred,Lean.MetavarContext
cfcHom_predicate,Mathlib.Analysis.CStarAlgebra.ContinuousFunctionalCalculus.Unital
Std.HashSet.Raw.getD,Std.Data.HashSet.Raw
Std.DTreeMap.Raw.getKey,Std.Data.DTreeMap.Raw.Basic
Pred.rec_top,Mathlib.Order.SuccPred.Archimedean
Std.HashSet.allM,Batteries.Lean.HashSet
Lean.Grind.CommRing.Var.denote,Init.Grind.CommRing.Poly
Std.DHashMap.Internal.Raw₀.getKey,Std.Data.DHashMap.Internal.Defs
Ultrafilter.lim,Mathlib.Topology.Defs.Ultrafilter
HomogeneousLocalization.num,Mathlib.RingTheory.GradedAlgebra.HomogeneousLocalization
OreLocalization.lift₂Expand,Mathlib.GroupTheory.OreLocalization.Basic
Std.DHashMap.Internal.AssocList.get,Std.Data.DHashMap.Internal.AssocList.Basic
ComplexShape.π,Mathlib.Algebra.Homology.ComplexShapeSigns
Std.DTreeMap.Internal.Impl.keyAtIdxD,Std.Data.DTreeMap.Internal.Queries
Rat.numDenCasesOn',Mathlib.Data.Rat.Defs
CochainComplex.ConnectData.X,Mathlib.Algebra.Homology.Embedding.Connect
Lean.commitWhenSomeNoEx?,Lean.Util.MonadBacktrack
Lean.Syntax.foldArgs,Lean.Parser.Basic
Or.resolve_left,Init.Prelude
split_by_characteristic,Mathlib.Algebra.CharP.MixedCharZero
Lean.traceM,Lean.Util.Trace
Int.inductionOn'.pos,Mathlib.Data.Int.Init
Matrix.dotProductᵣ,Mathlib.Data.Matrix.Reflection
AddMonoid.Coprod.induction_on,Mathlib.GroupTheory.Coprod.Basic
Nat.strongRecOn,Init.WF
WeierstrassCurve.Projective.negY,Mathlib.AlgebraicGeometry.EllipticCurve.Projective.Formula
Option.sequence,Init.Data.Option.Basic
Traversable.foldrm,Mathlib.Control.Fold
Quotient.inductionOn,Init.Core
Vector.flatMapM.go,Init.Data.Vector.Basic
tryCatchThe,Init.Prelude
CategoryTheory.MorphismProperty.of_pullback_snd_of_descendsAlong,Mathlib.CategoryTheory.MorphismProperty.Descent
Batteries.AssocList.forM,Batteries.Data.AssocList
AlgebraicGeometry.HasRingHomProperty.appTop,Mathlib.AlgebraicGeometry.Morphisms.RingHomProperties
Lean.Elab.Term.withoutTacticIncrementality,Lean.Elab.Term
Lean.Expr.forEach,Lean.Util.ForEachExpr
Std.DTreeMap.Internal.Impl.forIn,Std.Data.DTreeMap.Internal.Queries
Aesop.sortedPercentileD,Aesop.Stats.Report
VectorField.pullback,Mathlib.Analysis.Calculus.VectorField
Sym2.mul,Mathlib.Data.Sym.Sym2
Batteries.RBMap.foldlM,Batteries.Data.RBMap.Basic
ofBoolUsing_eq_true,Init.Core
ContinuousMap.HomotopyWith.extendProp,Mathlib.Topology.Homotopy.Basic
BestFirstQueue.pop,Mathlib.Data.MLList.BestFirst
CategoryTheory.ObjectProperty.prop_of_isIso,Mathlib.CategoryTheory.ObjectProperty.ClosedUnderIsomorphisms
Lean.Meta.SimpTheorems.erase,Lean.Meta.Tactic.Simp.SimpTheorems
Batteries.BinomialHeap.Imp.HeapNode.foldTreeM,Batteries.Data.BinomialHeap.Basic
CategoryTheory.SmallObject.SuccStruct.extendToSucc.obj,Mathlib.CategoryTheory.SmallObject.Iteration.ExtendToSucc
Lean.filterFieldList,Lean.ResolveName
FloatArray.forIn,Init.Data.FloatArray.Basic
rel_iSup_tprod,Mathlib.Topology.Algebra.InfiniteSum.NatInt
Std.DHashMap.Internal.AssocList.getKey,Std.Data.DHashMap.Internal.AssocList.Basic
Lean.withoutModifyingEnv',Lean.MonadEnv
Std.TreeMap.Raw.getKeyLE!,Std.Data.TreeMap.Raw.Basic
abs,Mathlib.Algebra.Order.Group.Unbundled.Abs
Lean.PersistentHashMap.forM,Lean.Data.PersistentHashMap
Lean.PrettyPrinter.Delaborator.SubExpr.getExpr,Lean.PrettyPrinter.Delaborator.SubExpr
CategoryTheory.Subobject.ind,Mathlib.CategoryTheory.Subobject.Basic
MLList.fold,Batteries.Data.MLList.Basic
Lean.Meta.withNewLocalInstances,Lean.Meta.Basic
Functor.mapRev,Init.Control.Basic
CategoryTheory.MorphismProperty.comp_mem,Mathlib.CategoryTheory.MorphismProperty.Composition
DegLex.rec,Mathlib.Data.Finsupp.MonomialOrder.DegLex
MeasureTheory.setToFun,Mathlib.MeasureTheory.Integral.SetToL1
AlgebraicGeometry.IsLocalAtSource.of_openCover,Mathlib.AlgebraicGeometry.Morphisms.Basic
trans_trichotomous_right,Mathlib.Order.Defs.Unbundled
ContinuousMapZero.induction_on,Mathlib.Topology.ContinuousMap.StoneWeierstrass
Lean.mkIdentFromRef,Init.Meta
Mathlib.Tactic.BicategoryLike.Mor₂Iso.srcM,Mathlib.Tactic.CategoryTheory.Coherence.Datatypes
Classical.existsCases,Mathlib.Logic.Basic
AddSubgroup.leftTransversals.diff,Mathlib.GroupTheory.Transfer
Turing.Tape.nth,Mathlib.Computability.Tape
Nat.foldRevM.loop,Init.Data.Nat.Control
IsDenseInducing.extend,Mathlib.Topology.DenseEmbedding
Std.TreeMap.getD,Std.Data.TreeMap.Basic
Ring.choose,Mathlib.RingTheory.Binomial
Multiset.leInductionOn,Mathlib.Data.Multiset.Defs
PSigma.elim,Mathlib.Data.Sigma.Basic
Equiv.swapCore,Mathlib.Logic.Equiv.Basic
MeasureTheory.AEStronglyMeasurable'.mk,Mathlib.MeasureTheory.Function.ConditionalExpectation.AEMeasurable
Eq.substr,Init.Core
Subalgebra.induction_on_adjoin,Mathlib.RingTheory.Adjoin.FG
Lean.Meta.withConfig,Lean.Meta.Basic
Std.DTreeMap.getKeyLT!,Std.Data.DTreeMap.Basic
Std.DTreeMap.Raw.forM,Std.Data.DTreeMap.Raw.Basic
Monoid.foldlM.get,Mathlib.Control.Fold
Std.HashMap.Raw.fold,Std.Data.HashMap.Raw
IsPreconnected.induction₂,Mathlib.Topology.Connected.Clopen
FinVec.etaExpand,Mathlib.Data.Fin.Tuple.Reflection
AbstractCompletion.extend₂,Mathlib.Topology.UniformSpace.AbstractCompletion
Array.foldrM,Init.Data.Array.Basic
Batteries.RBSet.foldl,Batteries.Data.RBMap.Basic
Lean.Meta.saturate1,Batteries.Lean.Meta.Basic
List.mapDiagM',Mathlib.Data.List.Defs
List.alternatingProd,Mathlib.Algebra.BigOperators.Group.List.Defs
Equiv.Perm.Basis.ofPermHomFun,Mathlib.GroupTheory.Perm.Centralizer
Nat.iterate,Mathlib.Logic.Function.Iterate
rel_iSup_prod,Mathlib.Topology.Algebra.InfiniteSum.NatInt
Lean.Grind.CommRing.Poly.insert.go.induct,Init.Grind.CommRing.Poly
finprod_induction,Mathlib.Algebra.BigOperators.Finprod
List.Vector.mOfFn,Mathlib.Data.Vector.Basic
Lean.resolveGlobalConst,Lean.ResolveName
monotonicSequenceLimit,Mathlib.Order.OrderIsoNat
Std.DTreeMap.getKeyLTD,Std.Data.DTreeMap.Basic
Std.TreeMap.foldlM,Std.Data.TreeMap.Basic
Trunc.finLiftOn,Mathlib.Data.Fintype.Quotient
MeasurableSpace.induction_on_inter,Mathlib.MeasureTheory.PiSystem
Functor.AddConst.run,Mathlib.Control.Functor
ByteArray.foldlM,Init.Data.ByteArray.Basic
Matrix.det,Mathlib.LinearAlgebra.Matrix.Determinant.Basic
Std.ExtDHashMap.Const.get,Std.Data.ExtDHashMap.Basic
Quotient.recOn,Init.Core
Std.HashSet.forIn,Std.Data.HashSet.Basic
Rat.divCasesOn,Mathlib.Data.Rat.Defs
DFinsupp.induction,Mathlib.Data.DFinsupp.Defs
WeierstrassCurve.Projective.dblU,Mathlib.AlgebraicGeometry.EllipticCurve.Projective.Formula
derivWithin,Mathlib.Analysis.Calculus.Deriv.Basic
Multiset.noncommProd,Mathlib.Data.Finset.NoncommProd
Submodule.pow_induction_on_right',Mathlib.Algebra.Algebra.Operations
ST.Ref.swap,Init.System.ST
IsTop.rec,Mathlib.Order.BoundedOrder.Basic
Aesop.Frontend.getGlobalRuleSetFromData,Aesop.Frontend.Extension
Function.extend,Mathlib.Logic.Function.Basic
liftExcept,Init.Control.Except
Std.TreeMap.Raw.getKeyGE!,Std.Data.TreeMap.Raw.Basic
Lean.Elab.elabDeclAttrs,Lean.Elab.Attributes
Mathlib.Meta.FunProp.letTelescope,Mathlib.Tactic.FunProp.ToBatteries
Lean.mkFreshId,Init.Meta
act_rel_of_act_rel_of_rel_act_rel,Mathlib.Algebra.Order.Monoid.Unbundled.Defs
Aesop.UnorderedArraySet.filterM,Aesop.Util.UnorderedArraySet
CategoryTheory.IsFiltered.sup,Mathlib.CategoryTheory.Filtered.Basic
List.mapIdxMAuxSpec,Mathlib.Data.List.Indexes
SimpleGraph.Walk.notNilRec,Mathlib.Combinatorics.SimpleGraph.Walk
CategoryTheory.Limits.pullback.diagonalObj,Mathlib.CategoryTheory.Limits.Shapes.Diagonal
Function.onFun,Mathlib.Logic.Function.Defs
Trunc.liftOn,Mathlib.Data.Quot
Std.DTreeMap.Const.forInUncurried,Std.Data.DTreeMap.Basic
Set.Finite.induction_to,Mathlib.Data.Set.Finite.Lemmas
MeasureTheory.condexp,Mathlib.MeasureTheory.Function.ConditionalExpectation.Basic
Polynomial.smul_pow,Mathlib.Algebra.Polynomial.Smeval
MLList.foldM,Batteries.Data.MLList.Basic
inline,Init.Core
Std.HashMap.mergeWithM,Batteries.Lean.HashMap
Std.TreeMap.keyAtIndexD,Std.Data.TreeMap.Basic
OreLocalization.ind,Mathlib.GroupTheory.OreLocalization.Basic
Subsemigroup.dense_induction,Mathlib.Algebra.Group.Subsemigroup.Basic
PredOrder.prelimitRecOn,Mathlib.Order.SuccPred.Limit
TypeVec.casesCons,Mathlib.Data.TypeVec
Lean.PrefixTree.forM,Lean.Data.PrefixTree
Aesop.withMaxHeartbeats,Aesop.Util.Basic
LinearOrderedCommGroup.genLTOne,Mathlib.Algebra.Order.Group.Cyclic
Submodule.IsPrincipal.generator,Mathlib.RingTheory.PrincipalIdealDomain
Multiset.noncommFold,Mathlib.Data.Finset.NoncommProd
Aesop.postTraverseUp,Aesop.Tree.Traversal
Squash.ind,Init.Core
CategoryTheory.GradedObject.Monoidal.r₁₂₃,Mathlib.CategoryTheory.GradedObject.Monoidal
Aesop.PhaseSpec.getSimpPrio,Aesop.Builder.NormSimp
WeierstrassCurve.Affine.addX,Mathlib.AlgebraicGeometry.EllipticCurve.Affine
WithTop.untop,Mathlib.Order.WithBot
Lean.Linter.logLintIf,Lean.Linter.Basic
Classical.some_spec₂,Mathlib.Logic.Basic
Std.DHashMap.Internal.Raw₀.getD,Std.Data.DHashMap.Internal.Defs
Nat.le_induction,Mathlib.Data.Nat.Init
cfc_predicate_algebraMap,Mathlib.Analysis.CStarAlgebra.ContinuousFunctionalCalculus.Unital
Lean.Elab.expandOptDocComment?,Lean.Elab.DeclModifiers
CategoryTheory.Limits.multiequalizer,Mathlib.CategoryTheory.Limits.Shapes.Multiequalizer
Lean.Order.fun_csup,Init.Internal.Order.Basic
CategoryTheory.IsFiltered.coeq,Mathlib.CategoryTheory.Filtered.Basic
Function.mtr,Mathlib.Logic.Basic
Finmap.liftOn₂,Mathlib.Data.Finmap
ContractingWith.efixedPoint,Mathlib.Topology.MetricSpace.Contracting
Lean.Elab.mkDeclName,Lean.Elab.DeclModifiers
Lean.PersistentHashMap.find!,Lean.Data.PersistentHashMap
Std.TreeMap.getKey!,Std.Data.TreeMap.Basic
Nat.binaryRec,Mathlib.Data.Nat.BinaryRec
Finset.inf_induction,Mathlib.Data.Finset.Lattice.Fold
Array.foldl_induction.go,Init.Data.Array.Lemmas
Lean.Grind.CommRing.Mon.mul.go.induct,Init.Grind.CommRing.Poly
normEDSRec,Mathlib.NumberTheory.EllipticDivisibilitySequence
Std.HashMap.getKey,Std.Data.HashMap.Basic
Mathlib.Tactic.BicategoryLike.NormalExpr.rightUnitorM,Mathlib.Tactic.CategoryTheory.Coherence.Normalize
Subtype.prop,Mathlib.Data.Subtype
Quot.pliftOn,Init.Core
Nat.recDiagAux,Batteries.Data.Nat.Basic
Lean.hasAssignedLevelMVar,Lean.MetavarContext
Mathlib.Tactic.modifyMetavarDecl,Mathlib.Util.Tactic
Lean.setIrreducibleAttribute,Lean.ReducibilityAttrs
List.bidirectionalRec,Mathlib.Data.List.Induction
Nat.strongRec,Batteries.Data.Nat.Basic
MvQPF.Fix.ind,Mathlib.Data.QPF.Multivariate.Constructions.Fix
CategoryTheory.MorphismProperty.of_pushout_inl_of_codescendsAlong,Mathlib.CategoryTheory.MorphismProperty.Descent
Quot.recOn,Init.Core
Lean.Name.isBlackListed,Mathlib.Lean.Expr.Basic
npowRecAuto,Mathlib.Algebra.Group.Defs
Std.Internal.List.maxKeyD,Std.Data.Internal.List.Associative
Fin.lastCases,Init.Data.Fin.Lemmas
Submodule.pow_induction_on_left',Mathlib.Algebra.Algebra.Operations
Option.casesOn',Mathlib.Data.Option.Basic
Lean.Compiler.LCNF.Expr.mapFVarM,Lean.Compiler.LCNF.FVarUtil
Lean.LocalContext.foldlM,Lean.LocalContext
rel_sup_mul,Mathlib.Topology.Algebra.InfiniteSum.NatInt
CFC.rpow,Mathlib.Analysis.SpecialFunctions.ContinuousFunctionalCalculus.Rpow.Basic
Lean.Grind.CommRing.Poly.mulMon.go.induct,Init.Grind.CommRing.Poly
Std.SharedMutex.tryAtomicallyRead,Std.Sync.SharedMutex
Real.ind_mk,Mathlib.Data.Real.Basic
Topology.WithUpper.rec,Mathlib.Topology.Order.LowerUpperTopology
Real.nnreal_induction_on',Mathlib.Data.NNReal.Defs
Lean.resolveUniqueNamespace,Lean.ResolveName
Differential.logDeriv,Mathlib.FieldTheory.Differential.Basic
zsmulRec,Mathlib.Algebra.Group.Defs
Batteries.ByteSubarray.foldlM,Batteries.Data.ByteSubarray
Bool.of_decide_true,Mathlib.Data.Bool.Basic
CategoryTheory.MorphismProperty.baseChange_map,Mathlib.CategoryTheory.MorphismProperty.Limits
Lean.isInductive,Lean.MonadEnv
Array.forIn',Init.Data.Array.Basic
Multiset.of_mem_filter,Mathlib.Data.Multiset.Filter
CategoryTheory.Limits.widePullback,Mathlib.CategoryTheory.Limits.Shapes.WidePullbacks
Mathlib.Tactic.BicategoryLike.WhiskerLeft.tgtM,Mathlib.Tactic.CategoryTheory.Coherence.Normalize
Topology.WithLower.rec,Mathlib.Topology.Order.LowerUpperTopology
Relation.TransGen.head_induction_on,Mathlib.Logic.Relation
List.forall_mem_of_forall_mem_union_right,Mathlib.Data.List.Lattice
StateRefT'.run,Init.Control.StateRef
List.mapFinIdxM,Init.Data.List.MapIdx
withTheReader,Init.Prelude
Vector.back!,Init.Data.Vector.Basic
Array.foldr_induction,Init.Data.Array.Lemmas
PreconnectedSpace.induction₂,Mathlib.Topology.Connected.Clopen
Aesop.RegularRule.withRule,Aesop.Rule
ProofWidgets.Util.foldInlsM,ProofWidgets.Util
Lean.profileit,Lean.Util.Profile
Vector.mapIdxM,Init.Data.Vector.Basic
Std.TreeMap.Raw.getKey,Std.Data.TreeMap.Raw.Basic
Std.ExtHashSet.insertMany_ind,Std.Data.ExtHashSet.Lemmas
CategoryTheory.MorphismProperty.of_retract,Mathlib.CategoryTheory.MorphismProperty.Retract
Lean.Widget.addPanelWidgetGlobal,Lean.Widget.UserWidget
Lean.throwUnknownConstant,Lean.Exception
SetTheory.PGame.rightMovesNimRecOn,Mathlib.SetTheory.Game.Nim
Aesop.Frontend.RuleConfig.validateForAdditionalRules.getPhaseAndPriority,Aesop.Frontend.RuleExpr
MeasureTheory.AEEqFun.induction_on₃,Mathlib.MeasureTheory.Function.AEEqFun
Std.DHashMap.Internal.AssocList.getCast,Std.Data.DHashMap.Internal.AssocList.Basic
CategoryTheory.Functor.objPreimage,Mathlib.CategoryTheory.EssentialImage
PrincipalSeg.lt_top,Mathlib.Order.InitialSeg
MvQPF.Const.get,Mathlib.Data.QPF.Multivariate.Constructions.Const
grade,Mathlib.Order.Grade
Std.HashSet.foldM,Std.Data.HashSet.Basic
FreeAddGroup.reduce.not,Mathlib.GroupTheory.FreeGroup.Reduce
BestFirstQueue.popWithPriority,Mathlib.Data.MLList.BestFirst
Lean.PrettyPrinter.Delaborator.SubExpr.getPos,Lean.PrettyPrinter.Delaborator.SubExpr
Mathlib.Tactic.Contrapose.mtr,Mathlib.Tactic.Contrapose
Vector.findM?,Init.Data.Vector.Basic
trans,Mathlib.Order.Defs.Unbundled
Matrix.vecTail,Mathlib.Data.Fin.VecNotation
HomologicalComplex.opcycles,Mathlib.Algebra.Homology.ShortComplex.HomologicalComplex
CategoryTheory.ObjectProperty.prop_of_isZero,Mathlib.CategoryTheory.ObjectProperty.ContainsZero
Lean.TSyntax.replaceM,Batteries.Lean.Syntax
Array.concatMapM,Init.Data.Array.Basic
Nat.twoStepInduction,Mathlib.Data.Nat.Init
Batteries.AssocList.foldl,Batteries.Data.AssocList
Vector.head,Init.Data.Vector.Basic
Lean.logInfo,Lean.Log
Std.DTreeMap.Raw.keyAtIdxD,Std.Data.DTreeMap.Raw.Basic
Subarray.foldrM,Init.Data.Array.Subarray
Finmap.induction_on,Mathlib.Data.Finmap
LinearOrderedAddCommGroup.negGen,Mathlib.Algebra.Order.Group.Cyclic
Std.Internal.List.getValueCast,Std.Data.Internal.List.Associative
SimplexCategoryGenRel.rec,Mathlib.AlgebraicTopology.SimplexCategory.GeneratorsRelations.Basic
finsum_mem_induction,Mathlib.Algebra.BigOperators.Finprod
List.forall_mem_of_forall_mem_cons,Mathlib.Data.List.Basic
Lean.setImplementedBy,Lean.Compiler.ImplementedByAttr
List.Vector.casesOn₃,Mathlib.Data.Vector.Basic
Std.DTreeMap.Internal.Impl.insertMax!.fun_cases,Std.Data.DTreeMap.Internal.Model
Std.HashMap.Raw.getKey!,Std.Data.HashMap.Raw
Lean.Meta.instantiateStructDefaultValueFn?.go?,Lean.Meta.Structure
Fin.partialProd,Mathlib.Algebra.BigOperators.Fin
CategoryTheory.ObjectProperty.prop_ihom,Mathlib.CategoryTheory.Monoidal.Subcategory
Lean.isReducible,Lean.ReducibilityAttrs
OrderHom.gfp_induction,Mathlib.Order.FixedPoints
Nondet.toList',Batteries.Control.Nondet.Basic
Aesop.Goal.runMetaMInParentState',Aesop.Tree.RunMetaM
Function.Fiber.preimage,Mathlib.Logic.Function.FiberPartition
Lean.PersistentArray.foldr,Lean.Data.PersistentArray
FirstOrder.Language.constantMap,Mathlib.ModelTheory.Basic
SSet.Augmented.StandardSimplex.shiftFun,Mathlib.AlgebraicTopology.ExtraDegeneracy
levenshtein,Mathlib.Data.List.EditDistance.Defs
Std.DTreeMap.getKeyGE,Std.Data.DTreeMap.AdditionalOperations
Nat.foldM.loop,Init.Data.Nat.Control
Array.firstM.go,Init.Data.Array.Basic
HasStrictFDerivAt.implicitFunctionOfComplemented,Mathlib.Analysis.Calculus.Implicit
Std.TreeMap.keyAtIdxD,Std.Data.TreeMap.Basic
OnePoint.rec,Mathlib.Topology.Compactification.OnePoint
Std.TreeMap.getKeyLED,Std.Data.TreeMap.Basic
Subarray.findRevM?,Init.Data.Array.Subarray
modifyThe,Init.Prelude
cast,Init.Prelude
Set.mulIndicator_rel_mulIndicator,Mathlib.Algebra.Group.Indicator
Std.DTreeMap.Internal.Impl.forInStep,Std.Data.DTreeMap.Internal.Queries
AlgebraicTopology.DoldKan.Γ₀.Obj.summand,Mathlib.AlgebraicTopology.DoldKan.FunctorGamma
Finset.max',Mathlib.Data.Finset.Max
FreeAbelianGroup.induction_on,Mathlib.GroupTheory.FreeAbelianGroup
Finset.memberFamily_induction_on,Mathlib.Combinatorics.SetFamily.Compression.Down
aeSeq.prop_of_mem_aeSeqSet,Mathlib.MeasureTheory.Function.AEMeasurableSequence
Matrix.induction_on',Mathlib.Data.Matrix.Basis
CategoryTheory.MorphismProperty.tensorHom_mem,Mathlib.CategoryTheory.Localization.Monoidal
